"id","wms_sku_id","name","image_url","codes","dimensions_mm","weight_g","picking_preset","deleted","trajectory_preset","last_modified","wms_turnover_prediction_day","wms_turnover_prediction_week","wms_turnover_prediction_month","is_pickable_only_by_hupi"
345,"1345451","Hamánek Ovocná kapsička jablko a mrkev","https://cdn.rohlik.cz/images/grocery/products/1394426/1394426-1608025915458.jpg","{18595139797307,8595139797300}","{160,78,36}",110,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
295,"928170","Dr. Oetker Gelfix Extra 2:1","https://cdn.rohlik.cz/images/grocery/products/1339691/1339691-1533642874.jpg","{8595072600408}","{110,97,139}",28,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
368,"910362","Colgate Zig zag zubní kartáček střední","https://cdn.rohlik.cz/images/grocery/products/1314205/1314205-1645559427558.jpg","{48714789009757,5900273113191}","{27,69,228}",46,NULL,False,NULL,"2023-01-19 21:56:50.84068+01",NULL,NULL,NULL,False
61,"944742","Bear Ovocné rolované plátky malina 5×20g","https://cdn.rohlik.cz/images/grocery/products/1357865/1357865-1634886589694.jpg","{5060138430654,5060139430647,5060139434973}","{150,44,149}",140,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
372,"928551","Marks & Spencer Středně pálivá směs koření kari","https://cdn.rohlik.cz/images/grocery/products/1340263/1340263-1583406261.jpg","{6333009194320,00919432}","{75,50,51}",140,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
374,"903678","Kleenex Balsam papírové kapesníky 4vrstvé 8x9ks","https://cdn.rohlik.cz/images/grocery/products/1298045/1298045-1520580420.jpg","{5029053002033,03698220}","{59,114,224}",200,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
254,"905133","Reno Konzerva pro kočky s hovězím","https://cdn.rohlik.cz/images/grocery/products/1301689/1301689-1601664325.jpg","{18594014728016,8594014721546}","{107,73,73}",474,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
283,"900675","Hamé Bůčková pomazánka","https://cdn.rohlik.cz/images/grocery/products/1287963/1287963-1665125229675.jpg","{18595139751491,8595139751494}","{31,82,83}",110,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
388,"899463","7Days Bake rolls pizzové","https://cdn.rohlik.cz/images/grocery/products/729209/729209-1610747744755.jpg","{5201360671069,15201360679604}","{76,103,187}",88,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
403,"917547","Druid Kuskus pšeničný (krabička)","https://cdn.rohlik.cz/images/grocery/products/1326043/1326043-1565711918.jpg","{8595240900019,8595240900491}","{170,41,125}",378,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
399,"928788","7Days Mini sušenky kakao","https://cdn.rohlik.cz/images/grocery/products/1340557/1340557-1527770092.jpg","{15201360711014,5201360711017}","{43,71,249}",125,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
416,"919434","Marks & Spencer Černý čaj English Breakfast","https://cdn.rohlik.cz/images/grocery/products/1328941/1328941-1647849871454.jpg","{00730853,10187300730853}","{75,94,150}",150,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
408,"928785","7Days Mini sušenky vanilka","https://cdn.rohlik.cz/images/grocery/products/1340553/1340553-1527769130.jpg","{15201360711113,5201360711116}","{43,71,250}",125,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
417,"931557","VitaCup Maliny mrazem sušené","https://cdn.rohlik.cz/images/grocery/products/1344517/1344517-1538051404.jpg","{18595081570751,8595081570754}","{122,94,118}",50,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
406,"972180","Vetamix Vepřová střívka pro psy","https://cdn.rohlik.cz/images/grocery/products/1379577/1379577-1590650831.jpg","{8594044502832}","{190,110,50}",60,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
427,"898701","nimm2 Pomerančovo-citronová náplň","https://cdn.rohlik.cz/images/grocery/products/719815/719815-1635516969251.jpg","{4014400908565,4014400366709}","{26,138,180}",94,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
419,"903612","JOJO Mixle Pixle Kyselé","https://cdn.rohlik.cz/images/grocery/products/1297879/1297879-1441806973.jpg","{8593893747777,8593893747784}","{30,114,152}",82,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
429,"1419888","nimm2 Smilegummi Milk Buddies","https://cdn.rohlik.cz/images/grocery/products/1409337/1409337-1619388678780.jpg","{4014400382679,4014400919288}","{155,140,20}",92,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
501,"903324","Vergnano Arabica kasple","https://cdn.rohlik.cz/images/grocery/products/1297191/1297191-1634628936669.jpg","{28001800272037,8001800005471,8001800006270}","{122,94,118}",114,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
489,"973386","Eco Power BIO Univerzální prášek na praní","https://cdn.rohlik.cz/images/grocery/products/1380798/pickingImages/1380798-1640601932672.jpg","{8593085002318,8593085002349}","{240,183,10}",66,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
497,"1317068","Lindt LINDOR pralinky Hořká čokoláda 70%","https://cdn.rohlik.cz/images/grocery/products/1388750/1388750-1626251280135.jpg","{8003340097855,8003340597850}","{157,110,65}",230,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
507,"964518","Vitana Grunt Hříbková polévka","https://cdn.rohlik.cz/images/grocery/products/1373603/1373603-1582121850.jpg","{8593837260287,8593837059768}","{139,77,32}",130,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
517,"928410","Knorr Snack Těstoviny s boloňskou omáčkou","https://cdn.rohlik.cz/images/grocery/products/1340023/1340023-1665389333931.jpg","{8720182375964,8720182375995}","{100,93,94}",72,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
532,"904302","Bio-D Mýdlo s konopným olejem","https://cdn.rohlik.cz/images/grocery/products/1299541/pickingImages/1299541-1637757338990.jpg","{5034938169008,5034938590086}","{27,53,81}",100,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
522,"910275","Linteo Vlhčené úklidové ubrousky na kůži","https://cdn.rohlik.cz/images/grocery/products/1314039/1314039-1570536084.jpg","{8594158373854,8594158373847}","{43,129,230}",236,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
1054,"1830315","VUSE GO Watermelon Ice","https://cdn.rohlik.cz/images/grocery/products/1436582/1436582-1677225774316.jpg","{8595682150430,8595682147430}","{130,34,23}",33,NULL,False,NULL,"2023-03-30 00:35:25.900262+02",NULL,NULL,NULL,False
536,"911274","Tchibo Espresso Sicilia pražená mletá káva","https://cdn.rohlik.cz/images/grocery/products/1316189/1316189-1474022666.jpg","{4046234567137,4046234567144}","{147,48,93}",262,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
533,"932937","Dr. Oetker Zdobící poleva tmavá kakaová","https://cdn.rohlik.cz/images/grocery/products/1346521/1346521-1541062267.jpg","{8595072627283,8595072627290}","{170,45,80}",156,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
1051,"1830309","VUSE GO Grape Ice","https://cdn.rohlik.cz/images/grocery/products/1436581/1436581-1677225714137.jpg","{8595682147423,8595682150423}","{130,34,23}",33,NULL,False,NULL,"2023-03-30 00:35:25.890008+02",NULL,NULL,NULL,False
585,"903990","Sunar Rozpustný nápoj šípkový s borůvkami","https://cdn.rohlik.cz/images/grocery/products/1298941/1298941-1601896856.jpg","{8592084404123,8592084404116}","{142,90,90}",240,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
598,"918663","JOJO Potěšení Jahoda","https://cdn.rohlik.cz/images/grocery/products/1327829/pickingImages/1327829-1503653951.jpg","{8593893768444,8593893757608}","{27,118,157}",94,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
603,"938493","Kotányi Pepř bílý mlýnek","https://cdn.rohlik.cz/images/grocery/products/1352443/1352443-1582124624.jpg","{9001414102749,9001414002742,8590132041238}","{141,53,53}",188,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
615,"948828","Dr. Oetker Perníčky","https://cdn.rohlik.cz/images/grocery/products/1361213/1361213-1568019879.jpg","{8595072603638,8595072628709}","{250,180,40}",494,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
77,"901638","Protex Propolis antibakteriální mýdlo","https://cdn.rohlik.cz/images/grocery/products/1291465/pickingImages/1291465-1638199811144.jpg","{8693495039918,8693495033268}","{30,54,91}",94,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
644,"907356","Biolinie BIO Bulgur s červenou čočkou","https://cdn.rohlik.cz/images/grocery/products/1306911/1306911-1459250169.jpg","{8594008916187,8594008915777}","{185,87,90}",236,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
649,"964545","Vitana Bez lepku Rajská polévka","https://cdn.rohlik.cz/images/grocery/products/1373625/1373625-1623799043508.jpg","{8593837047505,8593837254101}","{160,130,21}",81,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
646,"967119","Kotányi Salát francouzský","https://cdn.rohlik.cz/images/grocery/products/1375609/1375609-1585507205.jpg","{8590132110668,8590132010661}","{135,90,5}",20,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
635,"1416433","Koření od Antonína Fajitas","https://cdn.rohlik.cz/images/grocery/products/1408646/1408646-1618035239491.jpg","{1591}","{130,86,8}",49,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
657,"938169","Babybio BIO Sladké brambory (2×130g)","https://cdn.rohlik.cz/images/grocery/products/1352117/1352117-1603995843.jpg","{3288137510495,3288131510491}","{76,60,120}",470,"",False,"","2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
675,"907428","Max Sport Protein Kex tyčinka čokoláda","https://cdn.rohlik.cz/images/grocery/products/1307113/1307113-1459426788.jpg","{8586008107740,8586008107733}","{17,58,149}",42,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
676,"917466","Adventure Menu Krůtí na cibulce","https://cdn.rohlik.cz/images/grocery/products/1325977/1325977-1498983009.jpg","{8595648613016,8595648611029,8595648640142}","{31,155,191}",212,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
655,"945705","SENS Protein bezlepkové krekry s cvrččí moukou - Černé olivy","https://cdn.rohlik.cz/images/grocery/products/1358621/1358621-1578671905.jpg","{4260624010397,4260624010434}","{145,80,20}",61,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
669,"1414008","Kotányi Salad pepř a bylinky","https://cdn.rohlik.cz/images/grocery/products/1408161/1408161-1617136879662.jpg","{8590132006916,8590132106913}","{140,55,55}",70,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
686,"941499","Morelli Antico Pastificio těstoviny Linguine se sépiovou černí","https://cdn.rohlik.cz/images/grocery/products/1355185/1355185-1558080793.jpg","{8009167091205}","{132,72,99}",260,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
678,"900354","Bionebio BIO Moje sušenky kakaové s kokosem","https://cdn.rohlik.cz/images/grocery/products/1287115/1287115-1611215194324.jpg","{8594052886795,8594052882001}","{66,103,165}",130,NULL,False,NULL,"2022-10-24 19:28:16.830796+02",NULL,NULL,NULL,False
716,"949770","POEX Loupané mandle hranolky","https://cdn.rohlik.cz/images/grocery/products/1361989/1361989-1568892247.jpg","{18592472009906,8592472009909}","{170,120,20}",100,NULL,False,NULL,"2022-11-14 13:51:14.039761+01",NULL,NULL,NULL,False
709,"907872","Santa Maria Tex Mex Tortilla chips BBQ","https://cdn.rohlik.cz/images/grocery/products/1308549/1308549-1461143963.jpg","{7311310032074,17311310032071}","{76,174,273}",194,NULL,False,NULL,"2022-11-14 13:54:03.042748+01",NULL,NULL,NULL,False
718,"926802","Hello Ovocná přesnídávka s višněmi kapsička","https://cdn.rohlik.cz/images/grocery/products/1337981/1337981-1522834774.jpg","{8590014839250,8590014639256}","{41,78,138}",110,NULL,False,NULL,"2022-11-14 13:48:14.351541+01",NULL,NULL,NULL,False
739,"931602","Ovocňák Plátky jablko a švestka","https://cdn.rohlik.cz/images/grocery/products/1344571/1344571-1538394012.jpg","{8592809002740,8592809002733}","{32,80,143}",24,NULL,False,NULL,"2022-11-14 13:51:50.505445+01",NULL,NULL,NULL,False
752,"1345436","Hamánek Ovocná kapsička hruška a banán","https://cdn.rohlik.cz/images/grocery/products/1394423/1394423-1608025752765.jpg","{18595139797239,8595139797232}","{160,78,36}",110,NULL,False,NULL,"2022-11-14 13:53:47.312917+01",NULL,NULL,NULL,False
740,"945099","Mixit Mixitka BEZ LEPKU Káva + Kešu","https://cdn.rohlik.cz/images/grocery/products/1358147/1358147-1628677008045.jpg","{8594172180711,8595685206493,8594172187048}","{30,90,15}",60,NULL,False,NULL,"2022-11-14 13:54:35.415106+01",NULL,NULL,NULL,False
779,"938391","Opavia Zlaté Florenta oplatky mandlovo-nugátová náplň","https://cdn.rohlik.cz/images/grocery/products/1352337/1352337-1653642329794.jpg","{8593894907583,8593894907590}","{84,28,162}",110,NULL,False,NULL,"2022-11-14 13:48:19.791991+01",NULL,NULL,NULL,False
777,"906201","Indiana Jerky Hovězí maso sušené","https://cdn.rohlik.cz/images/grocery/products/1303855/1303855-1643115067557.jpg","{8594055300137,8594055300069}","{30,128,170}",30,NULL,False,NULL,"2022-11-14 13:48:40.645982+01",NULL,NULL,NULL,False
765,"933168","Bonitas BIO Dýňová semínka","https://cdn.rohlik.cz/images/grocery/products/1346859/1346859-1541583217.jpg","{8588005042840,8588005042833}","{41,156,228}",100,NULL,False,NULL,"2022-11-14 13:48:45.744142+01",NULL,NULL,NULL,False
766,"901923","Naturella Vložky Ultra Night","https://cdn.rohlik.cz/images/grocery/products/1292581/1292581-1665340339699.jpg","{4015400435839,4015400435846}","{43,107,120}",38,NULL,False,NULL,"2022-11-14 13:49:01.273533+01",NULL,NULL,NULL,False
755,"902226","Kotányi Kmín celý","https://cdn.rohlik.cz/images/grocery/products/1293571/1293571-1497939683.jpg","{8590132015307,8590132115304}","{140,104,12}",38,NULL,False,NULL,"2022-11-14 13:49:06.432717+01",NULL,NULL,NULL,False
771,"898995","Bonduelle Vapeur Hrášek jemný","https://cdn.rohlik.cz/images/grocery/products/723257/723257-1665745893821.jpg","{3083681032482,3083681011746}","{75,65,66}",200,NULL,False,NULL,"2022-11-14 13:51:03.792615+01",NULL,NULL,NULL,False
764,"961857","Bohemia Hradecké tyčinky sýrové","https://cdn.rohlik.cz/images/grocery/products/1371601/1371601-1610978236804.jpg","{8595606204171,8595606204164}","{200,135,30}",94,NULL,False,NULL,"2022-11-14 13:51:29.418316+01",NULL,NULL,NULL,False
758,"1470362","Link Natural Samahan bylinný nápoj 25 ks","https://cdn.rohlik.cz/images/grocery/products/1419466/1419466-1645511318171.jpg","{4792022090010,8594181280761}","{62,74,90}",132,NULL,False,NULL,"2022-11-14 13:51:34.614863+01",NULL,NULL,NULL,False
757,"933495","Sunar Kapsička Do ručičky jablko","https://cdn.rohlik.cz/images/grocery/products/1347155/1347155-1601897448.jpg","{8592084413743,8592084413750}","{154,78,33}",110,NULL,False,NULL,"2022-11-14 13:51:34.704337+01",NULL,NULL,NULL,False
756,"916725","Seville Premium Olivy zelené bez pecky","https://cdn.rohlik.cz/images/grocery/products/1324863/1324863-1494593863.jpg","{8410522001522,8410522302162}","{117,65,66}",402,NULL,False,NULL,"2022-11-14 13:51:50.407679+01",NULL,NULL,NULL,False
770,"901551","Brit Care Cat Chicken & Cheese kapsička pro koťata","https://cdn.rohlik.cz/images/grocery/products/1290949/1290949-1502117443.jpg","{8595602500642,8594031447054}","{16,93,135}",88,NULL,False,NULL,"2022-11-14 13:53:26.581048+01",NULL,NULL,NULL,False
761,"1345901","Vitana Vývar zeleninový","https://cdn.rohlik.cz/images/grocery/products/1394516/1394516-1603465472.jpg","{8593837246762,8593837037841}","{57,115,57}",130,NULL,False,NULL,"2022-11-14 13:54:13.453355+01",NULL,NULL,NULL,False
762,"1447463","Akinu Piškoty s vápníkem pro psy","https://cdn.rohlik.cz/images/grocery/products/1414856/1414856-1634755799694.jpg","{8595184945022,8595184945039}","{245,145,40}",125,NULL,False,NULL,"2022-11-14 13:54:18.97217+01",NULL,NULL,NULL,False
767,"911703","Teekanne čaj Žaludek a střeva","https://cdn.rohlik.cz/images/grocery/products/1316997/1316997-1579634461.jpg","{8594024710530,8594024711827}","{75,80,81}",40,NULL,False,NULL,"2022-11-14 13:59:16.460163+01",NULL,NULL,NULL,False
760,"921315","Dr. Rashid směs ořechů natural","https://cdn.rohlik.cz/images/grocery/products/1331853/1331853-1511188430.jpg","{8594002073909,8594002073893}","{250,160,27}",208,NULL,False,NULL,"2022-11-14 13:59:22.481216+01",NULL,NULL,NULL,False
759,"912435","Tatra Grand kondenzované mléko 9 %","https://cdn.rohlik.cz/images/grocery/products/1318549/1318549-1594104044.jpg","{18594006840016,8594006840019,8594006840248}","{105,73,73}",361,NULL,False,NULL,"2022-11-14 13:59:22.596003+01",NULL,NULL,NULL,False
772,"1467522","Orient Pepř černý celý","https://cdn.rohlik.cz/images/grocery/products/1418898/1418898-1644191409716.jpg","{8590132113096,8590132013099}","{140,104,10}",23,NULL,False,NULL,"2022-11-09 10:31:47.495287+01",NULL,NULL,NULL,False
798,"911502","Racio BIO rýžové chlebíčky s hořkou čokoládou","https://cdn.rohlik.cz/images/grocery/products/1316667/1316667-1610965041274.jpg","{8595573450496,8595573400170}","{44,100,211}",116,"",False,"","2022-11-11 07:44:00.769887+01",NULL,NULL,NULL,False
804,"915756","Bonavita Tradiční suchárky","https://cdn.rohlik.cz/images/grocery/products/1323549/1323549-1650529056087.jpg","{8585016502394,8585016502400}","{270,144,70}",146,"",False,"","2022-11-11 08:09:02.089887+01",NULL,NULL,NULL,False
783,"899508","Racio Chlebíčky rýžové v jogurtové polevě","https://cdn.rohlik.cz/images/grocery/products/729609/729609-1474978663.jpg","{8594000093800,8594000093879}","{37,94,189}",102,NULL,False,NULL,"2022-11-28 14:13:43.019469+01",NULL,NULL,NULL,False
806,"911775","Linteo NATURA Toaletní papír 1vrstvý, 1 ks","https://cdn.rohlik.cz/images/grocery/products/1317235/1317235-1476448518.jpg","{8594008877792}","{93,127,129}",214,"",False,"","2022-11-11 08:42:03.068294+01",NULL,NULL,NULL,False
792,"949371","Pedro Pendreky s příchutí jahody","https://cdn.rohlik.cz/images/grocery/products/1361659/1361659-1642499519756.jpg","{8594044245692,8594044245685}","{215,98,8}",85,NULL,False,NULL,"2022-11-14 13:48:40.51856+01",NULL,NULL,NULL,False
790,"920844","Yum Yum Instantní nudlová polévka Tom Yum Creamy","https://cdn.rohlik.cz/images/grocery/products/1330993/1330993-1508942195.jpg","{8852018142027,8852018102021}","{47,81,94}",82,NULL,False,NULL,"2022-11-14 13:50:42.885847+01",NULL,NULL,NULL,False
793,"914496","Kiddylicious Žížalky jahodové","https://cdn.rohlik.cz/images/grocery/products/1321503/1321503-1625477996092.jpg","{05060040253205,5060040253007}","{14,107,107}",14,NULL,False,NULL,"2022-11-14 13:50:43.046695+01",NULL,NULL,NULL,False
796,"957465","Farmland Mandle natural","https://cdn.rohlik.cz/images/grocery/products/1367641/1367641-1571813590.jpg","{8586018951449,8586018951432}","{150,110,20}",104,NULL,False,NULL,"2022-11-14 13:51:29.519057+01",NULL,NULL,NULL,False
782,"943761","Semix Müsli srdíčka s pekanovými ořechy a javorovým sirupem","https://cdn.rohlik.cz/images/grocery/products/1357137/1357137-1561385623.jpg","{8594019381875,8594019382162}","{120,110,18}",54,NULL,False,NULL,"2022-11-14 13:51:29.53031+01",NULL,NULL,NULL,False
795,"1411798","Hamánek Ovocná kapsička meruňka a jablko s tvarohem","https://cdn.rohlik.cz/images/grocery/products/1407719/1407719-1615544075754.jpg","{18595139797291,8595139797294}","{160,78,36}",109,NULL,False,NULL,"2022-11-14 13:51:34.639543+01",NULL,NULL,NULL,False
789,"926787","Bonduelle Kukuřice mini balení 2×85 g","https://cdn.rohlik.cz/images/grocery/products/1337957/1337957-1544533551.jpg","{3083681068184,3083681096521}","{43,68,135}",240,NULL,False,NULL,"2022-11-14 13:51:39.834358+01",NULL,NULL,NULL,False
797,"935979","Twiggy BIO Organic müsli tyčinka s jablky","https://cdn.rohlik.cz/images/grocery/products/1349899/1349899-1549020572.jpg","{8594002673208,8594002672171}","{53,71,99}",26,NULL,False,NULL,"2022-11-14 13:51:50.440226+01",NULL,NULL,NULL,False
785,"964824","Freche Freunde BIO Špaldové tyčinky s mrkví","https://cdn.rohlik.cz/images/grocery/products/1373909/1373909-1582485778.jpg","{4260249145610,0104260249145627}","{170,110,25}",76,NULL,False,NULL,"2022-11-14 13:51:55.558205+01",NULL,NULL,NULL,False
